1,329.7,1,2010,38.70066,-77.21163,L6
1,25,1,1894,38,-0.83333,L6
1,17000,1,1970,36.00833,-95.15,H5
1,1300,1,1977,38.25,-85.75,L6
1,59000,1,1935,52,19.91667,Mesosiderite-A3
1,9241,1,1926,24.95,75.15,L5
1,3500,1,1768,47.85,0.48333,L6
1,340,1,1869,32.03333,-84.76667,L6
1,2520,1,1980,24.8,103.3,H6
1,11000,1,1889,56.21667,13.03333,L6
1,885,1,1813,61.2,27.7,Howardite
1,14000,1,1753,46.21667,5,H3-5
1,,1,1951,-7.21667,29.43333,Unknown
1,540,1,1937,19,97,L5
1,1500,1,1836,-5.2,-36.66667,H5
1,93200,1,1981,-15.21222,35.24222,L6
1,1995,1,1936,-28.83333,31.95,Eucrite-pmict
1,1000,1,1950,25.91667,86.36667,L
1,400,1,1935,-7.75,111.53333,L6
1,400,1,1896,40.41667,-3.71667,L6
1,600,1,1941,-26.16667,-49.93333,L3-4
1,5000,1,1899,37.86667,27.51667,"Iron, IAB-sHL"
1,666.6,1,1990,-19.48333,31.65,H3-5
1,70500,1,2007,27.66667,95.78333,H4/5
1,4629,1,2004,12.83333,9.38333,H5/6
1,150,1,1933,32.21667,-104,OC
1,2000,1,1970,9.5,31.75,L5
1,470,1,1930,-3.13333,33.51667,H
1,,1,1931,-28.93333,-63.23333,H5
1,807,1,1933,-29.45,26.76667,Eucrite-pmict
1,1000,1,1927,45.21667,62.08333,L6
1,1700,1,1863,23.05,86.7,LL6
1,50,1,1843,20.96667,76.1,Diogenite
1,22300,1,1934,-17.65,31.6,LL6
1,3555,1,1951,45.81667,44.63333,LL3.4
1,4500,1,1948,34.23333,72.08333,H5
1,114,1,1925,,,L4
1,340,1,1898,42.71667,-99.38333,Iron
1,25.81,1,2009,54.76183,11.46745,CM2
1,3200,1,1941,4.66667,29.25,H6
1,2500,1,1971,-22.25,-49.93333,H4
1,28400,1,1847,41.9,-91.6,L6
1,45000,1,1902,61.5,30.5,"Pallasite, PMG"
1,3000,1,1848,44.5,0.15,L5
1,6000,1,2002,-14.2,48.1,L6
1,1443,1,1983,35.8,-84.1,L6
1,1000,1,1836,45.36667,1.86667,L6
1,24.54,1,2010,0,0,H5
1,1600,1,1803,48.13333,12.61667,Howardite
1,19000,1,1768,48.18333,13.13333,L6
1,220,1,1801,-20,57,L6
1,4850,1,1974,8.96667,12.08333,Aubrite
